,time,window,vertices,edges,new_vertices,prop_new,vert_shuffled_mean,vert_shuffled_sd,edge_shuffled_mean,edge_shuffled_sd,cc_shuffled_mean,cc_shuffled_sd
448,2010-12-22 02:56:28,0,5301,59789,,,,,,,,
449,2010-12-23 02:56:28,0,5312,59907,,,,,,,,
450,2010-12-24 02:56:28,0,5318,59981,,,,,,,,
451,2010-12-25 02:56:28,0,5327,60050,,,,,,,,
452,2010-12-26 02:56:28,0,5331,60108,,,,,,,,
453,2010-12-27 02:56:28,0,5340,60216,,,,,,,,
454,2010-12-28 02:56:28,0,5346,60281,,,,,,,,
455,2010-12-29 02:56:28,0,5349,60351,,,,,,,,
456,2010-12-30 02:56:28,0,5356,60454,,,,,,,,
457,2010-12-31 02:56:28,0,5365,60542,,,,,,,,
458,2011-01-01 02:56:28,0,5375,60646,,,,,,,,
459,2011-01-02 02:56:28,0,5381,60711,,,,,,,,
460,2011-01-03 02:56:28,0,5389,60794,,,,,,,,
461,2011-01-04 02:56:28,0,5395,60945,,,,,,,,
462,2011-01-05 02:56:28,0,5406,61092,,,,,,,,
463,2011-01-06 02:56:28,0,5414,61204,,,,,,,,
464,2011-01-07 02:56:28,0,5424,61343,,,,,,,,
465,2011-01-08 02:56:28,0,5433,61461,,,,,,,,
466,2011-01-09 02:56:28,0,5440,61539,,,,,,,,
467,2011-01-10 02:56:28,0,5450,61667,,,,,,,,
468,2011-01-11 02:56:28,0,5459,61813,,,,,,,,
469,2011-01-12 02:56:28,0,5469,61947,,,,,,,,
470,2011-01-13 02:56:28,0,5477,62055,,,,,,,,
471,2011-01-14 02:56:28,0,5489,62198,,,,,,,,
472,2011-01-15 02:56:28,0,5502,62350,,,,,,,,
473,2011-01-16 02:56:28,0,5507,62442,,,,,,,,
474,2011-01-17 02:56:28,0,5518,62521,,,,,,,,
475,2011-01-18 02:56:28,0,5530,62641,,,,,,,,
476,2011-01-19 02:56:28,0,5542,62748,,,,,,,,
477,2011-01-20 02:56:28,0,5550,62897,,,,,,,,
478,2011-01-21 02:56:28,0,5569,63059,,,,,,,,
479,2011-01-22 02:56:28,0,5581,63206,,,,,,,,
480,2011-01-23 02:56:28,0,5589,63287,,,,,,,,
481,2011-01-24 02:56:28,0,5601,63412,,,,,,,,
482,2011-01-25 02:56:28,0,5609,63551,,,,,,,,
483,2011-01-26 02:56:28,0,5626,63780,,,,,,,,
484,2011-01-27 02:56:28,0,5646,63935,,,,,,,,
485,2011-01-28 02:56:28,0,5662,64103,,,,,,,,
486,2011-01-29 02:56:28,0,5673,64251,,,,,,,,
487,2011-01-30 02:56:28,0,5683,64347,,,,,,,,
488,2011-01-31 02:56:28,0,5687,64429,,,,,,,,
489,2011-02-01 02:56:28,0,5695,64529,,,,,,,,
490,2011-02-02 02:56:28,0,5708,64668,,,,,,,,
491,2011-02-03 02:56:28,0,5716,64805,,,,,,,,
492,2011-02-04 02:56:28,0,5726,64933,,,,,,,,
493,2011-02-05 02:56:28,0,5742,65091,,,,,,,,
494,2011-02-06 02:56:28,0,5750,65212,,,,,,,,
495,2011-02-07 02:56:28,0,5763,65355,,,,,,,,
496,2011-02-08 02:56:28,0,5777,65505,,,,,,,,
497,2011-02-09 02:56:28,0,5786,65680,,,,,,,,
498,2011-02-10 02:56:28,0,5800,65835,,,,,,,,
499,2011-02-11 02:56:28,0,5818,66019,,,,,,,,
500,2011-02-12 02:56:28,0,5832,66134,,,,,,,,
501,2011-02-13 02:56:28,0,5846,66213,,,,,,,,
502,2011-02-14 02:56:28,0,5855,66327,,,,,,,,
503,2011-02-15 02:56:28,0,5861,66455,,,,,,,,
504,2011-02-16 02:56:28,0,5876,66612,,,,,,,,
505,2011-02-17 02:56:28,0,5893,66763,,,,,,,,
506,2011-02-18 02:56:28,0,5903,66909,,,,,,,,
507,2011-02-19 02:56:28,0,5916,67054,,,,,,,,
508,2011-02-20 02:56:28,0,5928,67210,,,,,,,,
509,2011-02-21 02:56:28,0,5942,67329,,,,,,,,
510,2011-02-22 02:56:28,0,5952,67473,,,,,,,,
511,2011-02-23 02:56:28,0,5970,67637,,,,,,,,
512,2011-02-24 02:56:28,0,5980,67804,,,,,,,,
513,2011-02-25 02:56:28,0,5997,67956,,,,,,,,
514,2011-02-26 02:56:28,0,6007,68092,,,,,,,,
515,2011-02-27 02:56:28,0,6019,68210,,,,,,,,
516,2011-02-28 02:56:28,0,6033,68309,,,,,,,,
517,2011-03-01 02:56:28,0,6043,68421,,,,,,,,
518,2011-03-02 02:56:28,0,6052,68540,,,,,,,,
519,2011-03-03 02:56:28,0,6068,68699,,,,,,,,
520,2011-03-04 02:56:28,0,6082,68851,,,,,,,,
521,2011-03-05 02:56:28,0,6097,68983,,,,,,,,
522,2011-03-06 02:56:28,0,6110,69090,,,,,,,,
523,2011-03-07 02:56:28,0,6121,69209,,,,,,,,
524,2011-03-08 02:56:28,0,6129,69346,,,,,,,,
525,2011-03-09 02:56:28,0,6144,69526,,,,,,,,
526,2011-03-10 02:56:28,0,6153,69656,,,,,,,,
527,2011-03-11 02:56:28,0,6165,69797,,,,,,,,
528,2011-03-12 02:56:28,0,6176,69893,,,,,,,,
529,2011-03-13 02:56:28,0,6187,70010,,,,,,,,
530,2011-03-14 02:56:28,0,6194,70096,,,,,,,,
531,2011-03-15 02:56:28,0,6207,70192,,,,,,,,
532,2011-03-16 02:56:28,0,6219,70320,,,,,,,,
533,2011-03-17 02:56:28,0,6230,70451,,,,,,,,
534,2011-03-18 02:56:28,0,6245,70574,,,,,,,,
535,2011-03-19 02:56:28,0,6259,70680,,,,,,,,
536,2011-03-20 02:56:28,0,6268,70773,,,,,,,,
537,2011-03-21 02:56:28,0,6274,70837,,,,,,,,
538,2011-03-22 02:56:28,0,6286,70963,,,,,,,,
539,2011-03-23 02:56:28,0,6300,71134,,,,,,,,
540,2011-03-24 02:56:28,0,6313,71273,,,,,,,,
541,2011-03-25 02:56:28,0,6326,71413,,,,,,,,
542,2011-03-26 02:56:28,0,6343,71564,,,,,,,,
543,2011-03-27 03:56:28,0,6353,71641,,,,,,,,
544,2011-03-28 03:56:28,0,6361,71732,,,,,,,,
545,2011-03-29 03:56:28,0,6378,71863,,,,,,,,
546,2011-03-30 03:56:28,0,6397,72022,,,,,,,,
547,2011-03-31 03:56:28,0,6407,72157,,,,,,,,
548,2011-04-01 03:56:28,0,6421,72287,,,,,,,,
549,2011-04-02 03:56:28,0,6428,72398,,,,,,,,
550,2011-04-03 03:56:28,0,6434,72481,,,,,,,,
551,2011-04-04 03:56:28,0,6444,72589,,,,,,,,
552,2011-04-05 03:56:28,0,6453,72768,,,,,,,,
553,2011-04-06 03:56:28,0,6466,72933,,,,,,,,
554,2011-04-07 03:56:28,0,6483,73064,,,,,,,,
555,2011-04-08 03:56:28,0,6496,73200,,,,,,,,
556,2011-04-09 03:56:28,0,6505,73326,,,,,,,,
557,2011-04-10 03:56:28,0,6512,73405,,,,,,,,
558,2011-04-11 03:56:28,0,6521,73494,,,,,,,,
559,2011-04-12 03:56:28,0,6532,73624,,,,,,,,
560,2011-04-13 03:56:28,0,6543,73781,,,,,,,,
561,2011-04-14 03:56:28,0,6562,73938,,,,,,,,
562,2011-04-15 03:56:28,0,6577,74101,,,,,,,,
563,2011-04-16 03:56:28,0,6589,74237,,,,,,,,
564,2011-04-17 03:56:28,0,6602,74324,,,,,,,,
565,2011-04-18 03:56:28,0,6613,74463,,,,,,,,
566,2011-04-19 03:56:28,0,6623,74588,,,,,,,,
567,2011-04-20 03:56:28,0,6635,74760,,,,,,,,
568,2011-04-21 03:56:28,0,6653,74903,,,,,,,,
569,2011-04-22 03:56:28,0,6663,75037,,,,,,,,
570,2011-04-23 03:56:28,0,6673,75143,,,,,,,,
571,2011-04-24 03:56:28,0,6682,75265,,,,,,,,
572,2011-04-25 03:56:28,0,6695,75367,,,,,,,,
573,2011-04-26 03:56:28,0,6709,75492,,,,,,,,
574,2011-04-27 03:56:28,0,6719,75644,,,,,,,,
575,2011-04-28 03:56:28,0,6739,75819,,,,,,,,
576,2011-04-29 03:56:28,0,6754,75977,,,,,,,,
577,2011-04-30 03:56:28,0,6760,76158,,,,,,,,
578,2011-05-01 03:56:28,0,6771,76275,,,,,,,,
579,2011-05-02 03:56:28,0,6782,76391,,,,,,,,
580,2011-05-03 03:56:28,0,6789,76537,,,,,,,,
581,2011-05-04 03:56:28,0,6801,76650,,,,,,,,
582,2011-05-05 03:56:28,0,6809,76798,,,,,,,,
583,2011-05-06 03:56:28,0,6817,76887,,,,,,,,
584,2011-05-07 03:56:28,0,6828,77033,,,,,,,,
585,2011-05-08 03:56:28,0,6834,77124,,,,,,,,
586,2011-05-09 03:56:28,0,6842,77260,,,,,,,,
587,2011-05-10 03:56:28,0,6853,77415,,,,,,,,
588,2011-05-11 03:56:28,0,6863,77543,,,,,,,,
589,2011-05-12 03:56:28,0,6878,77740,,,,,,,,
590,2011-05-13 03:56:28,0,6895,77910,,,,,,,,
591,2011-05-14 03:56:28,0,6904,78043,,,,,,,,
592,2011-05-15 03:56:28,0,6911,78151,,,,,,,,
593,2011-05-16 03:56:28,0,6920,78240,,,,,,,,
594,2011-05-17 03:56:28,0,6931,78388,,,,,,,,
595,2011-05-18 03:56:28,0,6940,78512,,,,,,,,
596,2011-05-19 03:56:28,0,6951,78619,,,,,,,,
597,2011-05-20 03:56:28,0,6964,78742,,,,,,,,
598,2011-05-21 03:56:28,0,6975,78878,,,,,,,,
599,2011-05-22 03:56:28,0,6984,78971,,,,,,,,
600,2011-05-23 03:56:28,0,6990,79028,,,,,,,,
601,2011-05-24 03:56:28,0,6995,79099,,,,,,,,
602,2011-05-25 03:56:28,0,7004,79230,,,,,,,,
603,2011-05-26 03:56:28,0,7011,79353,,,,,,,,
604,2011-05-27 03:56:28,0,7025,79496,,,,,,,,
605,2011-05-28 03:56:28,0,7036,79663,,,,,,,,
606,2011-05-29 03:56:28,0,7052,79759,,,,,,,,
607,2011-05-30 03:56:28,0,7063,79850,,,,,,,,
608,2011-05-31 03:56:28,0,7074,79968,,,,,,,,
609,2011-06-01 03:56:28,0,7088,80105,,,,,,,,
610,2011-06-02 03:56:28,0,7100,80227,,,,,,,,
611,2011-06-03 03:56:28,0,7105,80333,,,,,,,,
612,2011-06-04 03:56:28,0,7117,80441,,,,,,,,
613,2011-06-05 03:56:28,0,7126,80517,,,,,,,,
614,2011-06-06 03:56:28,0,7134,80588,,,,,,,,
615,2011-06-07 03:56:28,0,7143,80685,,,,,,,,
616,2011-06-08 03:56:28,0,7153,80802,,,,,,,,
617,2011-06-09 03:56:28,0,7162,80942,,,,,,,,
618,2011-06-10 03:56:28,0,7167,81037,,,,,,,,
619,2011-06-11 03:56:28,0,7173,81134,,,,,,,,
620,2011-06-12 03:56:28,0,7188,81209,,,,,,,,
621,2011-06-13 03:56:28,0,7195,81265,,,,,,,,
622,2011-06-14 03:56:28,0,7208,81384,,,,,,,,
623,2011-06-15 03:56:28,0,7218,81504,,,,,,,,
624,2011-06-16 03:56:28,0,7229,81646,,,,,,,,
625,2011-06-17 03:56:28,0,7243,81748,,,,,,,,
626,2011-06-18 03:56:28,0,7257,81838,,,,,,,,
627,2011-06-19 03:56:28,0,7262,81930,,,,,,,,
628,2011-06-20 03:56:28,0,7273,81997,,,,,,,,
629,2011-06-21 03:56:28,0,7283,82114,,,,,,,,
630,2011-06-22 03:56:28,0,7292,82232,,,,,,,,
631,2011-06-23 03:56:28,0,7303,82364,,,,,,,,
632,2011-06-24 03:56:28,0,7311,82494,,,,,,,,
633,2011-06-25 03:56:28,0,7321,82605,,,,,,,,
634,2011-06-26 03:56:28,0,7324,82664,,,,,,,,
635,2011-06-27 03:56:28,0,7332,82751,,,,,,,,
636,2011-06-28 03:56:28,0,7345,82857,,,,,,,,
637,2011-06-29 03:56:28,0,7354,82977,,,,,,,,
638,2011-06-30 03:56:28,0,7367,83091,,,,,,,,
639,2011-07-01 03:56:28,0,7372,83151,,,,,,,,
640,2011-07-02 03:56:28,0,7383,83257,,,,,,,,
641,2011-07-03 03:56:28,0,7387,83335,,,,,,,,
642,2011-07-04 03:56:28,0,7391,83404,,,,,,,,
643,2011-07-05 03:56:28,0,7401,83491,,,,,,,,
644,2011-07-06 03:56:28,0,7408,83551,,,,,,,,
645,2011-07-07 03:56:28,0,7425,83659,,,,,,,,
646,2011-07-08 03:56:28,0,7434,83739,,,,,,,,
647,2011-07-09 03:56:28,0,7437,83817,,,,,,,,
648,2011-07-10 03:56:28,0,7444,83914,,,,,,,,
649,2011-07-11 03:56:28,0,7448,83977,,,,,,,,
650,2011-07-12 03:56:28,0,7458,84089,,,,,,,,
651,2011-07-13 03:56:28,0,7477,84216,,,,,,,,
652,2011-07-14 03:56:28,0,7488,84312,,,,,,,,
653,2011-07-15 03:56:28,0,7503,84456,,,,,,,,
654,2011-07-16 03:56:28,0,7515,84563,,,,,,,,
655,2011-07-17 03:56:28,0,7523,84635,,,,,,,,
656,2011-07-18 03:56:28,0,7527,84686,,,,,,,,
657,2011-07-19 03:56:28,0,7542,84772,,,,,,,,
658,2011-07-20 03:56:28,0,7557,84886,,,,,,,,
659,2011-07-21 03:56:28,0,7562,84975,,,,,,,,
660,2011-07-22 03:56:28,0,7574,85062,,,,,,,,
661,2011-07-23 03:56:28,0,7586,85156,,,,,,,,
662,2011-07-24 03:56:28,0,7595,85229,,,,,,,,
663,2011-07-25 03:56:28,0,7600,85293,,,,,,,,
664,2011-07-26 03:56:28,0,7614,85403,,,,,,,,
665,2011-07-27 03:56:28,0,7621,85519,,,,,,,,
666,2011-07-28 03:56:28,0,7632,85619,,,,,,,,
667,2011-07-29 03:56:28,0,7640,85728,,,,,,,,
668,2011-07-30 03:56:28,0,7650,85813,,,,,,,,
669,2011-07-31 03:56:28,0,7658,85894,,,,,,,,
670,2011-08-01 03:56:28,0,7664,85975,,,,,,,,
671,2011-08-02 03:56:28,0,7674,86059,,,,,,,,
672,2011-08-03 03:56:28,0,7688,86174,,,,,,,,
673,2011-08-04 03:56:28,0,7699,86297,,,,,,,,
674,2011-08-05 03:56:28,0,7710,86399,,,,,,,,
675,2011-08-06 03:56:28,0,7720,86490,,,,,,,,
676,2011-08-07 03:56:28,0,7730,86574,,,,,,,,
677,2011-08-08 03:56:28,0,7735,86632,,,,,,,,
678,2011-08-09 03:56:28,0,7744,86747,,,,,,,,
679,2011-08-10 03:56:28,0,7758,86896,,,,,,,,
680,2011-08-11 03:56:28,0,7769,87018,,,,,,,,
681,2011-08-12 03:56:28,0,7779,87127,,,,,,,,
682,2011-08-13 03:56:28,0,7793,87209,,,,,,,,
683,2011-08-14 03:56:28,0,7801,87264,,,,,,,,
684,2011-08-15 03:56:28,0,7805,87314,,,,,,,,
685,2011-08-16 03:56:28,0,7810,87385,,,,,,,,
686,2011-08-17 03:56:28,0,7818,87473,,,,,,,,
687,2011-08-18 03:56:28,0,7827,87550,,,,,,,,
688,2011-08-19 03:56:28,0,7840,87657,,,,,,,,
689,2011-08-20 03:56:28,0,7847,87715,,,,,,,,
690,2011-08-21 03:56:28,0,7852,87785,,,,,,,,
691,2011-08-22 03:56:28,0,7857,87855,,,,,,,,
692,2011-08-23 03:56:28,0,7866,87950,,,,,,,,
693,2011-08-24 03:56:28,0,7880,88060,,,,,,,,
694,2011-08-25 03:56:28,0,7892,88192,,,,,,,,
695,2011-08-26 03:56:28,0,7899,88303,,,,,,,,
696,2011-08-27 03:56:28,0,7911,88421,,,,,,,,
697,2011-08-28 03:56:28,0,7922,88513,,,,,,,,
698,2011-08-29 03:56:28,0,7928,88566,,,,,,,,
699,2011-08-30 03:56:28,0,7940,88669,,,,,,,,
700,2011-08-31 03:56:28,0,7948,88776,,,,,,,,
701,2011-09-01 03:56:28,0,7963,88896,,,,,,,,
702,2011-09-02 03:56:28,0,7970,89014,,,,,,,,
703,2011-09-03 03:56:28,0,7982,89118,,,,,,,,
704,2011-09-04 03:56:28,0,7987,89176,,,,,,,,
705,2011-09-05 03:56:28,0,7991,89268,,,,,,,,
706,2011-09-06 03:56:28,0,8000,89351,,,,,,,,
707,2011-09-07 03:56:28,0,8010,89434,,,,,,,,
708,2011-09-08 03:56:28,0,8018,89561,,,,,,,,
709,2011-09-09 03:56:28,0,8028,89720,,,,,,,,
710,2011-09-10 03:56:28,0,8036,89834,,,,,,,,
711,2011-09-11 03:56:28,0,8047,89922,,,,,,,,
712,2011-09-12 03:56:28,0,8051,89984,,,,,,,,
713,2011-09-13 03:56:28,0,8060,90095,,,,,,,,
714,2011-09-14 03:56:28,0,8072,90203,,,,,,,,
715,2011-09-15 03:56:28,0,8083,90328,,,,,,,,
716,2011-09-16 03:56:28,0,8103,90449,,,,,,,,
717,2011-09-17 03:56:28,0,8114,90546,,,,,,,,
718,2011-09-18 03:56:28,0,8121,90616,,,,,,,,
719,2011-09-19 03:56:28,0,8131,90718,,,,,,,,
720,2011-09-20 03:56:28,0,8144,90838,,,,,,,,
721,2011-09-21 03:56:28,0,8153,90931,,,,,,,,
722,2011-09-22 03:56:28,0,8164,91040,,,,,,,,
723,2011-09-23 03:56:28,0,8180,91134,,,,,,,,
724,2011-09-24 03:56:28,0,8190,91228,,,,,,,,
725,2011-09-25 03:56:28,0,8198,91295,,,,,,,,
726,2011-09-26 03:56:28,0,8206,91372,,,,,,,,
727,2011-09-27 03:56:28,0,8214,91471,,,,,,,,
728,2011-09-28 03:56:28,0,8228,91558,,,,,,,,
729,2011-09-29 03:56:28,0,8241,91735,,,,,,,,
730,2011-09-30 03:56:28,0,8263,91913,,,,,,,,
731,2011-10-01 03:56:28,0,8274,92012,,,,,,,,
732,2011-10-02 03:56:28,0,8280,92078,,,,,,,,
733,2011-10-03 03:56:28,0,8286,92136,,,,,,,,
734,2011-10-04 03:56:28,0,8294,92219,,,,,,,,
735,2011-10-05 03:56:28,0,8304,92325,,,,,,,,
736,2011-10-06 03:56:28,0,8320,92466,,,,,,,,
737,2011-10-07 03:56:28,0,8327,92575,,,,,,,,
738,2011-10-08 03:56:28,0,8337,92690,,,,,,,,
739,2011-10-09 03:56:28,0,8345,92766,,,,,,,,
740,2011-10-10 03:56:28,0,8351,92826,,,,,,,,
741,2011-10-11 03:56:28,0,8362,92934,,,,,,,,
742,2011-10-12 03:56:28,0,8372,93047,,,,,,,,
743,2011-10-13 03:56:28,0,8381,93144,,,,,,,,
744,2011-10-14 03:56:28,0,8394,93273,,,,,,,,
745,2011-10-15 03:56:28,0,8409,93381,,,,,,,,
746,2011-10-16 03:56:28,0,8418,93458,,,,,,,,
747,2011-10-17 03:56:28,0,8420,93523,,,,,,,,
748,2011-10-18 03:56:28,0,8432,93609,,,,,,,,
749,2011-10-19 03:56:28,0,8446,93746,,,,,,,,
750,2011-10-20 03:56:28,0,8459,93899,,,,,,,,
751,2011-10-21 03:56:28,0,8469,93980,,,,,,,,
752,2011-10-22 03:56:28,0,8481,94078,,,,,,,,
753,2011-10-23 03:56:28,0,8483,94155,,,,,,,,
754,2011-10-24 03:56:28,0,8495,94246,,,,,,,,
755,2011-10-25 03:56:28,0,8504,94352,,,,,,,,
756,2011-10-26 03:56:28,0,8515,94465,,,,,,,,
757,2011-10-27 03:56:28,0,8523,94543,,,,,,,,
758,2011-10-28 03:56:28,0,8536,94675,,,,,,,,
759,2011-10-29 03:56:28,0,8550,94825,,,,,,,,
760,2011-10-30 02:56:28,0,8555,94884,,,,,,,,
761,2011-10-31 02:56:28,0,8560,94944,,,,,,,,
762,2011-11-01 02:56:28,0,8566,95061,,,,,,,,
763,2011-11-02 02:56:28,0,8581,95200,,,,,,,,
764,2011-11-03 02:56:28,0,8594,95317,,,,,,,,
765,2011-11-04 02:56:28,0,8607,95443,,,,,,,,
766,2011-11-05 02:56:28,0,8617,95563,,,,,,,,
767,2011-11-06 02:56:28,0,8620,95644,,,,,,,,
768,2011-11-07 02:56:28,0,8628,95734,,,,,,,,
769,2011-11-08 02:56:28,0,8642,95847,,,,,,,,
770,2011-11-09 02:56:28,0,8655,95966,,,,,,,,
771,2011-11-10 02:56:28,0,8669,96085,,,,,,,,
772,2011-11-11 02:56:28,0,8684,96215,,,,,,,,
773,2011-11-12 02:56:28,0,8693,96306,,,,,,,,
774,2011-11-13 02:56:28,0,8702,96389,,,,,,,,
775,2011-11-14 02:56:28,0,8708,96464,,,,,,,,
776,2011-11-15 02:56:28,0,8719,96544,,,,,,,,
777,2011-11-16 02:56:28,0,8728,96638,,,,,,,,
778,2011-11-17 02:56:28,0,8735,96738,,,,,,,,
779,2011-11-18 02:56:28,0,8748,96899,,,,,,,,
780,2011-11-19 02:56:28,0,8759,97001,,,,,,,,
781,2011-11-20 02:56:28,0,8768,97092,,,,,,,,
782,2011-11-21 02:56:28,0,8780,97178,,,,,,,,
783,2011-11-22 02:56:28,0,8794,97284,,,,,,,,
784,2011-11-23 02:56:28,0,8805,97390,,,,,,,,
785,2011-11-24 02:56:28,0,8815,97523,,,,,,,,
786,2011-11-25 02:56:28,0,8827,97636,,,,,,,,
787,2011-11-26 02:56:28,0,8837,97738,,,,,,,,
788,2011-11-27 02:56:28,0,8845,97801,,,,,,,,
789,2011-11-28 02:56:28,0,8851,97873,,,,,,,,
790,2011-11-29 02:56:28,0,8858,97976,,,,,,,,
791,2011-11-30 02:56:28,0,8865,98079,,,,,,,,
792,2011-12-01 02:56:28,0,8881,98173,,,,,,,,
793,2011-12-02 02:56:28,0,8890,98274,,,,,,,,
794,2011-12-03 02:56:28,0,8904,98394,,,,,,,,
795,2011-12-04 02:56:28,0,8911,98479,,,,,,,,
796,2011-12-05 02:56:28,0,8919,98560,,,,,,,,
797,2011-12-06 02:56:28,0,8929,98662,,,,,,,,
798,2011-12-07 02:56:28,0,8940,98765,,,,,,,,
799,2011-12-08 02:56:28,0,8954,98857,,,,,,,,
800,2011-12-09 02:56:28,0,8962,98945,,,,,,,,
801,2011-12-10 02:56:28,0,8971,99047,,,,,,,,
802,2011-12-11 02:56:28,0,8976,99124,,,,,,,,
803,2011-12-12 02:56:28,0,8985,99189,,,,,,,,
804,2011-12-13 02:56:28,0,8998,99277,,,,,,,,
805,2011-12-14 02:56:28,0,9011,99369,,,,,,,,
806,2011-12-15 02:56:28,0,9020,99468,,,,,,,,
807,2011-12-16 02:56:28,0,9030,99584,,,,,,,,
808,2011-12-17 02:56:28,0,9040,99721,,,,,,,,
809,2011-12-18 02:56:28,0,9045,99800,,,,,,,,
810,2011-12-19 02:56:28,0,9053,99875,,,,,,,,
811,2011-12-20 02:56:28,0,9063,99961,,,,,,,,
812,2011-12-21 02:56:28,0,9076,100063,,,,,,,,
813,2011-12-22 02:56:28,0,9082,100139,,,,,,,,
814,2011-12-23 02:56:28,0,9089,100252,,,,,,,,
815,2011-12-24 02:56:28,0,9095,100338,,,,,,,,
816,2011-12-25 02:56:28,0,9101,100380,,,,,,,,
817,2011-12-26 02:56:28,0,9108,100431,,,,,,,,
818,2011-12-27 02:56:28,0,9116,100492,,,,,,,,
819,2011-12-28 02:56:28,0,9124,100561,,,,,,,,
820,2011-12-29 02:56:28,0,9132,100627,,,,,,,,
821,2011-12-30 02:56:28,0,9144,100705,,,,,,,,
822,2011-12-31 02:56:28,0,9152,100780,,,,,,,,
823,2012-01-01 02:56:28,0,9154,100820,,,,,,,,
824,2012-01-02 02:56:28,0,9156,100862,,,,,,,,
825,2012-01-03 02:56:28,0,9162,100911,,,,,,,,
826,2012-01-04 02:56:28,0,9166,100989,,,,,,,,
827,2012-01-05 02:56:28,0,9173,101067,,,,,,,,
828,2012-01-06 02:56:28,0,9183,101184,,,,,,,,
829,2012-01-07 02:56:28,0,9193,101296,,,,,,,,
830,2012-01-08 02:56:28,0,9203,101375,,,,,,,,
831,2012-01-09 02:56:28,0,9209,101424,,,,,,,,
832,2012-01-10 02:56:28,0,9218,101511,,,,,,,,
833,2012-01-11 02:56:28,0,9227,101578,,,,,,,,
834,2012-01-12 02:56:28,0,9238,101680,,,,,,,,
835,2012-01-13 02:56:28,0,9248,101762,,,,,,,,
836,2012-01-14 02:56:28,0,9256,101837,,,,,,,,
837,2012-01-15 02:56:28,0,9260,101911,,,,,,,,
838,2012-01-16 02:56:28,0,9267,101973,,,,,,,,
839,2012-01-17 02:56:28,0,9279,102059,,,,,,,,
840,2012-01-18 02:56:28,0,9292,102154,,,,,,,,
841,2012-01-19 02:56:28,0,9301,102244,,,,,,,,
842,2012-01-20 02:56:28,0,9312,102360,,,,,,,,
843,2012-01-21 02:56:28,0,9326,102477,,,,,,,,
844,2012-01-22 02:56:28,0,9333,102550,,,,,,,,
845,2012-01-23 02:56:28,0,9342,102609,,,,,,,,
846,2012-01-24 02:56:28,0,9351,102681,,,,,,,,
847,2012-01-25 02:56:28,0,9365,102789,,,,,,,,
848,2012-01-26 02:56:28,0,9374,102871,,,,,,,,
849,2012-01-27 02:56:28,0,9386,102971,,,,,,,,
850,2012-01-28 02:56:28,0,9401,103061,,,,,,,,
851,2012-01-29 02:56:28,0,9406,103129,,,,,,,,
852,2012-01-30 02:56:28,0,9412,103194,,,,,,,,
853,2012-01-31 02:56:28,0,9418,103291,,,,,,,,
854,2012-02-01 02:56:28,0,9433,103403,,,,,,,,
855,2012-02-02 02:56:28,0,9442,103507,,,,,,,,
856,2012-02-03 02:56:28,0,9452,103605,,,,,,,,
857,2012-02-04 02:56:28,0,9466,103718,,,,,,,,
858,2012-02-05 02:56:28,0,9472,103799,,,,,,,,
859,2012-02-06 02:56:28,0,9482,103861,,,,,,,,
860,2012-02-07 02:56:28,0,9493,103968,,,,,,,,
861,2012-02-08 02:56:28,0,9506,104093,,,,,,,,
862,2012-02-09 02:56:28,0,9519,104215,,,,,,,,
863,2012-02-10 02:56:28,0,9532,104312,,,,,,,,
864,2012-02-11 02:56:28,0,9550,104429,,,,,,,,
865,2012-02-12 02:56:28,0,9560,104520,,,,,,,,
866,2012-02-13 02:56:28,0,9576,104628,,,,,,,,
867,2012-02-14 02:56:28,0,9582,104700,,,,,,,,
868,2012-02-15 02:56:28,0,9592,104799,,,,,,,,
869,2012-02-16 02:56:28,0,9606,104904,,,,,,,,
870,2012-02-17 02:56:28,0,9613,105014,,,,,,,,
871,2012-02-18 02:56:28,0,9624,105108,,,,,,,,
872,2012-02-19 02:56:28,0,9634,105214,,,,,,,,
873,2012-02-20 02:56:28,0,9653,105312,,,,,,,,
874,2012-02-21 02:56:28,0,9663,105418,,,,,,,,
875,2012-02-22 02:56:28,0,9670,105520,,,,,,,,
876,2012-02-23 02:56:28,0,9691,105604,,,,,,,,
877,2012-02-24 02:56:28,0,9702,105697,,,,,,,,
878,2012-02-25 02:56:28,0,9712,105820,,,,,,,,
879,2012-02-26 02:56:28,0,9722,105918,,,,,,,,
880,2012-02-27 02:56:28,0,9733,106020,,,,,,,,
881,2012-02-28 02:56:28,0,9741,106117,,,,,,,,
882,2012-02-29 02:56:28,0,9752,106209,,,,,,,,
883,2012-03-01 02:56:28,0,9766,106344,,,,,,,,
884,2012-03-02 02:56:28,0,9775,106448,,,,,,,,
885,2012-03-03 02:56:28,0,9782,106528,,,,,,,,
886,2012-03-04 02:56:28,0,9792,106597,,,,,,,,
887,2012-03-05 02:56:28,0,9793,106696,,,,,,,,
888,2012-03-06 02:56:28,0,9803,106778,,,,,,,,
889,2012-03-07 02:56:28,0,9807,106865,,,,,,,,
890,2012-03-08 02:56:28,0,9816,106969,,,,,,,,
891,2012-03-09 02:56:28,0,9831,107104,,,,,,,,
892,2012-03-10 02:56:28,0,9851,107236,,,,,,,,
893,2012-03-11 02:56:28,0,9864,107335,,,,,,,,
894,2012-03-12 02:56:28,0,9873,107444,,,,,,,,
895,2012-03-13 02:56:28,0,9884,107526,,,,,,,,
